sensitive_feature_0,accuracy,false positive rate,false negative rate,selection rate,count
0,0.9747899159663865,0.023608768971332208,0.5,0.025210084033613446,595.0
1,0.963212959838002,0.029321513808387316,0.7666666666666667,0.03138710766115423,2963.0
2,0.9391110209052161,0.04749122444765641,0.8333333333333334,0.049523036330424194,4927.0
3,0.9006359300476947,0.08105906313645621,0.8360655737704918,0.08306836248012718,2516.0
4,0.7636363636363637,0.2169811320754717,0.75,0.21818181818181817,110.0
