sensitive_feature_0,accuracy,false positive rate,false negative rate,selection rate,count
0,0.9314149718736477,0.05672823218997362,0.7972972972972973,0.0590653396797923,4622.0
1,0.9409770380644167,0.04606706361642118,0.8317757009345794,0.048081368469717986,6489.0
