sensitive_feature_0,accuracy,false positive rate,false negative rate,selection rate,count
0,1.0,0.0,0.0,0.0,595.0
1,0.9983125210934863,0.0013504388926401081,1.0,0.0013499831252109348,2963.0
2,0.9914755429267302,0.0056991654793405256,1.0,0.005682971382179825,4927.0
3,0.9876788553259142,0.006808169803764518,0.7368421052631579,0.008744038155802861,2516.0
4,0.9,0.05,0.6,0.08181818181818182,110.0
