sensitive_feature_0,accuracy,false positive rate,false negative rate,selection rate,count
0,0.8487394957983193,0.13989637305699482,0.5625,0.14789915966386555,595.0
1,0.8383395207559905,0.14948096885813147,0.6438356164383562,0.15457306783665203,2963.0
2,0.886746498883702,0.10427421020028908,0.6309523809523809,0.1087883093160138,4927.0
3,0.918918918918919,0.06577344701583435,0.7924528301886793,0.06875993640699524,2516.0
4,0.8727272727272727,0.11926605504587157,1.0,0.11818181818181818,110.0
