sensitive_feature_0,accuracy,false positive rate,false negative rate,selection rate,count
0,0.9176470588235294,0.06260869565217392,0.65,0.07226890756302522,595.0
1,0.8899763752953088,0.09068366985476443,0.5,0.1100236247046912,2963.0
2,0.9125228333671606,0.06738035264483627,0.6748466257668712,0.07590826060483052,4927.0
3,0.9300476947535771,0.05360065466448445,0.625,0.06279809220985691,2516.0
4,0.9454545454545454,0.045871559633027525,1.0,0.045454545454545456,110.0
