sensitive_feature_0,accuracy,false positive rate,false negative rate,selection rate,count
0,0.9149718736477715,0.04567586366798052,0.6343042071197411,0.06707053223712678,4622.0
1,0.8952072738480505,0.0687655343827672,0.5837004405286343,0.09308059793496687,6489.0
