sensitive_feature_0,accuracy,false positive rate,false negative rate,selection rate,count
0,0.8109043704024232,0.13704071499503476,0.5420875420875421,0.17827780181739505,4622.0
1,0.8167668361843119,0.13442565186751232,0.5239852398523985,0.17722299275697334,6489.0
