sensitive_feature_0,accuracy,false positive rate,false negative rate,selection rate,count
0,0.8639117265253137,0.12629262926292628,0.7142857142857143,0.12894850713976633,4622.0
1,0.8389582370164894,0.14986590944943998,0.6333333333333333,0.15487748497457235,6489.0
