sensitive_feature_0,accuracy,false positive rate,false negative rate,selection rate,count
0,0.6369536996971008,0.3927663181689743,0.2659279778393352,0.472739073993942,4622.0
1,0.6040992448759439,0.44701783152285307,0.24099378881987576,0.5244259516104176,6489.0
