sensitive_feature_0,accuracy,false positive rate,false negative rate,selection rate,count
0,0.8792730419731718,0.073928157589803,0.7785016286644951,0.08372998701860666,4622.0
1,0.8378794883649252,0.12172191984166254,0.7370892018779343,0.13099090768993682,6489.0
