sensitive_feature_0,accuracy,false positive rate,false negative rate,selection rate,count
0,0.6579402855906534,0.3282025819265144,0.43602693602693604,0.3585028126352228,4622.0
1,0.6819232547387887,0.297568710359408,0.4612546125461255,0.32778548312528893,6489.0
