sensitive_feature_0,accuracy,false positive rate,false negative rate,selection rate,count
0,0.9478991596638655,0.050590219224283306,0.5,0.052100840336134456,595.0
1,0.9166385420182248,0.07603136720081828,0.8,0.07728653391832602,2963.0
2,0.9155672823218998,0.07288870534792484,0.75,0.07590826060483052,4927.0
3,0.8986486486486487,0.08431771894093687,0.7868852459016393,0.08744038155802862,2516.0
4,0.9363636363636364,0.03773584905660377,0.75,0.045454545454545456,110.0
