sensitive_feature_0,accuracy,false positive rate,false negative rate,selection rate,count
0,0.9945910861099091,0.0021743857360295715,0.6521739130434783,0.0038944180008654264,4622.0
1,0.9964555401448605,0.0010822510822510823,0.7619047619047619,0.0018492834026814608,6489.0
