sensitive_feature_0,accuracy,false positive rate,false negative rate,selection rate,count
0,0.789701427953267,0.18272775144813058,0.33737864077669905,0.2682821289485071,4622.0
1,0.8143011249807366,0.1543965354923743,0.32682512733446517,0.24857451071043304,6489.0
